seed,num_clients,alpha,security_mode,aggregator,attack,malicious_fraction,accuracy,auroc,precision,recall,f1,sensitivity,specificity,val_accuracy,mean_round_latency_s,std_round_latency_s,rounds_to_convergence
22,10,1.0,classical,fedavg,none,0.0,0.7516025641025641,0.7029914529914529,0.7526881720430108,0.8974358974358975,0.8187134502923976,0.8974358974358975,0.5085470085470085,0.8091603053435115,12.057298125000065,0.28334226611236596,20
22,10,1.0,hybrid_pq,fedavg,none,0.0,0.7516025641025641,0.7029914529914529,0.7526881720430108,0.8974358974358975,0.8187134502923976,0.8974358974358975,0.5085470085470085,0.8091603053435115,12.01253460000014,0.2594635664458632,20
22,10,1.0,native_pq,fedavg,none,0.0,0.7516025641025641,0.7029914529914529,0.7526881720430108,0.8974358974358975,0.8187134502923976,0.8974358974358975,0.5085470085470085,0.8091603053435115,12.035331150000435,0.2935776379925025,20
22,25,1.0,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.790488319999644,0.32204771728253,20
22,25,1.0,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.816598545000161,0.42721387349896833,20
22,25,1.0,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.731188610000427,0.21980273452714846,20
22,50,1.0,classical,fedavg,none,0.0,0.6153846153846154,0.49743589743589745,0.6237623762376238,0.9692307692307692,0.7590361445783133,0.9692307692307692,0.02564102564102564,0.7118320610687023,19.63974768000012,0.20579826033733994,20
22,50,1.0,hybrid_pq,fedavg,none,0.0,0.6153846153846154,0.49743589743589745,0.6237623762376238,0.9692307692307692,0.7590361445783133,0.9692307692307692,0.02564102564102564,0.7118320610687023,19.61478974500031,0.33206833714534606,20
22,50,1.0,native_pq,fedavg,none,0.0,0.6153846153846154,0.49743589743589745,0.6237623762376238,0.9692307692307692,0.7590361445783133,0.9692307692307692,0.02564102564102564,0.7118320610687023,19.618094420000016,0.23155448583503382,20
22,25,1.0,native_pq,median,none,0.0,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.731919049999888,0.387199342863895,20
22,25,1.0,native_pq,krum,none,0.0,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.818218925000329,0.3181253098871108,20
22,25,1.0,native_pq,fedavg,label_flip,0.1,0.3894230769230769,0.45170940170940166,0.5302013422818792,0.20256410256410257,0.29313543599257885,0.20256410256410257,0.7008547008547008,0.3416030534351145,13.922513694999944,0.3621765541366446,20
22,25,1.0,native_pq,median,label_flip,0.1,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,14.398680269999605,0.9649395983020168,20
22,25,1.0,native_pq,krum,label_flip,0.1,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.757043850000482,0.23534642772450326,20
22,25,1.0,native_pq,fedavg,label_flip,0.2,0.625,0.5,0.625,1.0,0.7692307692307693,1.0,0.0,0.7423664122137404,13.927732910000705,0.3221336103396501,20
22,25,1.0,native_pq,median,label_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.662019245000229,0.21102719594021832,20
22,25,1.0,native_pq,krum,label_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.733872275000468,0.2644915549713771,20
22,25,1.0,native_pq,krum,sign_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.886502129999863,0.3200881726369104,20
33,25,0.1,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.705310310000026,0.1788207209195939,20
